timestamp,action,amount,capital_after
2025-02-05 00:00:00,OPEN_POSITION,-686.5267945503093,10738.448984286591
2025-02-05 04:00:00,FUNDING_FEE,-0.20861599440609882,10738.240368292185
2025-02-05 08:00:00,FUNDING_FEE,-0.21167243122252072,10738.028695860963
2025-02-05 08:00:00,CLOSE_POSITION,744.6688566086666,11482.69755246963
2025-02-05 08:00:00,OPEN_POSITION,-689.9952959279001,10792.70225654173
2025-02-05 20:00:00,FUNDING_FEE,-0.2058333174028227,10792.496423224327
2025-02-05 20:00:00,CLOSE_POSITION,696.4850719774704,11488.981495201799
2025-02-05 20:00:00,OPEN_POSITION,-690.372898046676,10798.608597155122
2025-02-06 00:00:00,FUNDING_FEE,-0.20814992177112096,10798.40044723335
2025-02-06 04:00:00,FUNDING_FEE,-0.21002278652637751,10798.190424446824
2025-02-06 04:00:00,CLOSE_POSITION,720.4999719069275,11518.690396353752
2025-02-06 04:00:00,OPEN_POSITION,-692.158105916897,10826.532290436855
2025-02-06 08:00:00,FUNDING_FEE,-0.20525677041808096,10826.327033666437
2025-02-06 12:00:00,FUNDING_FEE,-0.1980948106734054,10826.128938855763
2025-02-06 20:00:00,FUNDING_FEE,-0.19670300096542917,10825.932235854798
2025-02-06 20:00:00,CLOSE_POSITION,796.4721704657813,11622.40440632058
2025-02-06 20:00:00,OPEN_POSITION,-698.3902807758036,10924.014125544776
2025-02-07 04:00:00,FUNDING_FEE,-0.21125850043221278,10923.802867044344
2025-02-07 08:00:00,FUNDING_FEE,-0.21513132233508492,10923.587735722009
2025-02-07 08:00:00,CLOSE_POSITION,755.5490379807046,11679.136773702714
2025-02-07 08:00:00,OPEN_POSITION,-701.7993287317961,10977.337444970917
2025-02-07 12:00:00,FUNDING_FEE,-0.2071023164524907,10977.130342654465
2025-02-07 16:00:00,FUNDING_FEE,-0.20234334757685973,10976.927999306889
2025-02-07 20:00:00,FUNDING_FEE,-0.1995143076885467,10976.7284849992
2025-02-07 20:00:00,CLOSE_POSITION,806.8521772647417,11783.580662263941
2025-02-07 20:00:00,OPEN_POSITION,-708.0753619954402,11075.505300268502
2025-02-08 04:00:00,FUNDING_FEE,-0.2127252272774291,11075.292575041225
2025-02-08 04:00:00,CLOSE_POSITION,712.1589671662308,11787.451542207456
2025-02-08 04:00:00,OPEN_POSITION,-708.307963171246,11079.14357903621
2025-02-08 12:00:00,FUNDING_FEE,-0.2102149118010347,11078.933364124408
2025-02-08 12:00:00,CLOSE_POSITION,725.7881775604376,11804.721541684847
2025-02-08 12:00:00,OPEN_POSITION,-709.3457174398425,11095.375824245004
2025-02-08 20:00:00,FUNDING_FEE,-0.2146824105132883,11095.161141834491
2025-02-09 00:00:00,FUNDING_FEE,-0.21844977066798238,11094.942692063823
2025-02-09 00:00:00,CLOSE_POSITION,766.8388728243018,11861.781564888126
2025-02-09 00:00:00,OPEN_POSITION,-712.7744542341275,11149.007110653998
2025-02-09 12:00:00,FUNDING_FEE,-0.21149829995045663,11148.795612354048
2025-02-10 04:00:00,FUNDING_FEE,-0.21022942659042115,11148.585382927458
2025-02-10 04:00:00,CLOSE_POSITION,743.4821625359868,11892.067545463446
2025-02-10 04:00:00,OPEN_POSITION,-714.5943388068985,11177.473206656547
2025-02-10 12:00:00,FUNDING_FEE,-0.2157877011252802,11177.257418955422
2025-02-10 20:00:00,FUNDING_FEE,-0.21600533137504996,11177.041413624047
2025-02-11 00:00:00,FUNDING_FEE,-0.21744428959367706,11176.823969334453
2025-02-11 08:00:00,FUNDING_FEE,-0.21984877903236488,11176.604120555421
2025-02-11 08:00:00,CLOSE_POSITION,770.3404409728732,11946.944561528295
2025-02-11 08:00:00,OPEN_POSITION,-717.8918987022353,11229.05266282606
2025-02-11 12:00:00,FUNDING_FEE,-0.21137846941197178,11228.841284356648
2025-02-11 20:00:00,FUNDING_FEE,-0.20660228633175795,11228.634682070317
2025-02-12 00:00:00,FUNDING_FEE,-0.2054092334485913,11228.429272836867
2025-02-12 00:00:00,CLOSE_POSITION,812.1473141136349,12040.576586950503
2025-02-12 00:00:00,OPEN_POSITION,-723.5182471098557,11317.058339840647
2025-02-12 08:00:00,FUNDING_FEE,-0.22007686369707094,11316.83826297695
2025-02-12 08:00:00,CLOSE_POSITION,754.7990622181637,12071.637325195114
2025-02-12 08:00:00,OPEN_POSITION,-725.3846868709744,11346.252638324138
2025-02-12 12:00:00,FUNDING_FEE,-0.21563866301420967,11346.036999661124
2025-02-12 12:00:00,CLOSE_POSITION,739.7281345896594,12085.765134250783
2025-02-12 12:00:00,OPEN_POSITION,-726.2336269171296,11359.531507333653
2025-02-12 16:00:00,FUNDING_FEE,-0.2234857621097238,11359.308021571544
2025-02-13 00:00:00,FUNDING_FEE,-0.22902622088941368,11359.078995350654
2025-02-13 00:00:00,CLOSE_POSITION,838.8252616795957,12197.90425703025
2025-02-13 00:00:00,OPEN_POSITION,-732.9720668049476,11464.932190225303
2025-02-13 04:00:00,FUNDING_FEE,-0.21448764896998065,11464.717702576334
2025-02-13 16:00:00,FUNDING_FEE,-0.21125608510352345,11464.50644649123
2025-02-13 16:00:00,CLOSE_POSITION,813.8798902265073,12278.386336717738
2025-02-13 16:00:00,OPEN_POSITION,-737.8082349733689,11540.57810174437
2025-02-13 20:00:00,FUNDING_FEE,-0.22392204445686523,11540.354179699912
2025-02-14 00:00:00,FUNDING_FEE,-0.22722747582965622,11540.126952224084
2025-02-14 00:00:00,CLOSE_POSITION,797.7322605112852,12337.85921273537
2025-02-14 00:00:00,OPEN_POSITION,-741.3819600932683,11596.477252642102
2025-02-14 04:00:00,FUNDING_FEE,-0.22077221621491544,11596.256480425887
2025-02-14 08:00:00,FUNDING_FEE,-0.21962662280238437,11596.036853803085
2025-02-14 08:00:00,CLOSE_POSITION,763.7218499186331,12359.758703721718
2025-02-15 00:00:00,OPEN_POSITION,-742.697900506638,11617.06080321508
2025-02-15 08:00:00,FUNDING_FEE,-0.22114401011616602,11616.839659204963
2025-02-16 04:00:00,FUNDING_FEE,-0.2201211748513606,11616.619538030112
2025-02-16 04:00:00,CLOSE_POSITION,764.0297345053498,12380.649272535462
2025-02-16 04:00:00,OPEN_POSITION,-743.953214786656,11636.696057748806
2025-02-16 08:00:00,FUNDING_FEE,-0.22412210503770927,11636.471935643769
2025-02-16 08:00:00,CLOSE_POSITION,754.4225271476487,12390.894462791417
2025-02-16 08:00:00,OPEN_POSITION,-744.5688482691363,11646.32561452228
2025-02-16 16:00:00,FUNDING_FEE,-0.22077507932237697,11646.104839442958
2025-02-17 04:00:00,FUNDING_FEE,-0.2206261005082436,11645.88421334245
2025-02-17 04:00:00,CLOSE_POSITION,766.4505354849628,12412.334748827412
2025-02-17 04:00:00,OPEN_POSITION,-745.8571950570391,11666.477553770374
2025-02-17 12:00:00,FUNDING_FEE,-0.22961256438897915,11666.247941205984
2025-02-17 12:00:00,CLOSE_POSITION,805.4974112085567,12471.74535241454
2025-02-17 12:00:00,OPEN_POSITION,-749.4271782265898,11722.31817418795
2025-02-17 16:00:00,FUNDING_FEE,-0.221365353364402,11722.096808834587
2025-02-17 16:00:00,CLOSE_POSITION,778.4585241686482,12500.555333003234
2025-02-17 16:00:00,OPEN_POSITION,-751.1583699601644,11749.39696304307
2025-02-17 20:00:00,FUNDING_FEE,-0.22721505054951874,11749.16974799252
2025-02-17 20:00:00,CLOSE_POSITION,770.9477902820515,12520.117538274571
2025-02-17 20:00:00,OPEN_POSITION,-752.3338628749191,11767.783675399653
2025-02-18 00:00:00,FUNDING_FEE,-0.2227124881895007,11767.560962911462
2025-02-18 12:00:00,FUNDING_FEE,-0.21956004765760692,11767.341402863805
2025-02-18 16:00:00,FUNDING_FEE,-0.21597955877619088,11767.12542330503
2025-02-18 16:00:00,CLOSE_POSITION,843.9527236301077,12611.078146935137
2025-02-18 16:00:00,OPEN_POSITION,-757.7996858493324,11853.278461085805
2025-02-18 20:00:00,FUNDING_FEE,-0.23060628629165028,11853.047854799514
2025-02-19 00:00:00,FUNDING_FEE,-0.23253795729235208,11852.815316842221
2025-02-19 04:00:00,FUNDING_FEE,-0.23375205180598047,11852.581564790415
2025-02-19 08:00:00,FUNDING_FEE,-0.23539185655802905,11852.346172933856
2025-02-19 08:00:00,CLOSE_POSITION,839.4122286652839,12691.75840159914
2025-02-19 08:00:00,OPEN_POSITION,-762.6477623520923,11929.110639247046
2025-02-19 12:00:00,FUNDING_FEE,-0.2259039785677128,11928.884735268479
2025-02-19 12:00:00,CLOSE_POSITION,785.8527108138272,12714.737446082307
2025-02-19 12:00:00,OPEN_POSITION,-764.0285731350858,11950.708872947222
2025-02-19 20:00:00,FUNDING_FEE,-0.23043344337694335,11950.478439503844
2025-02-20 08:00:00,FUNDING_FEE,-0.23258065522303478,11950.24585884862
2025-02-20 08:00:00,CLOSE_POSITION,798.8751554243552,12749.121014272976
2025-02-20 08:00:00,OPEN_POSITION,-766.0946817476632,11983.026332525313
2025-02-20 12:00:00,FUNDING_FEE,-0.2271301506923383,11982.799202374621
2025-02-20 12:00:00,CLOSE_POSITION,787.3518857486696,12770.15108812329
2025-02-20 12:00:00,OPEN_POSITION,-767.3583788853284,12002.792709237961
2025-02-21 04:00:00,FUNDING_FEE,-0.2335710442905811,12002.55913819367
2025-02-21 08:00:00,FUNDING_FEE,-0.2363018430726455,12002.322836350597
2025-02-21 08:00:00,CLOSE_POSITION,829.4187909362971,12831.741627286894
2025-02-21 08:00:00,OPEN_POSITION,-771.0593543836694,12060.682272903225
2025-02-21 12:00:00,FUNDING_FEE,-0.22558903401545333,12060.45668386921
2025-02-21 16:00:00,FUNDING_FEE,-0.21864630308706148,12060.238037566123
2025-02-21 16:00:00,CLOSE_POSITION,892.0617281628046,12952.299765728927
2025-02-21 16:00:00,OPEN_POSITION,-778.3036929226513,12173.996072806276
2025-02-22 04:00:00,FUNDING_FEE,-0.23705849852640215,12173.75901430775
2025-02-22 08:00:00,FUNDING_FEE,-0.24139797327764395,12173.517616334473
2025-02-23 00:00:00,FUNDING_FEE,-0.24314489683358068,12173.27447143764
2025-02-23 04:00:00,FUNDING_FEE,-0.2495034511626249,12173.024967986477
2025-02-23 04:00:00,CLOSE_POSITION,939.5110224829647,13112.535990469441
2025-02-23 04:00:00,OPEN_POSITION,-787.9322876673089,12324.603702802133
2025-02-23 08:00:00,FUNDING_FEE,-0.23375035135514233,12324.369952450777
2025-02-23 12:00:00,FUNDING_FEE,-0.2325240986268755,12324.13742835215
2025-02-23 12:00:00,CLOSE_POSITION,820.605030950777,13144.742459302928
2025-02-23 12:00:00,OPEN_POSITION,-789.8675743795131,12354.874884923414
2025-02-23 20:00:00,FUNDING_FEE,-0.23973458556749758,12354.635150337846
2025-02-23 20:00:00,CLOSE_POSITION,818.7780876307862,13173.413237968633
2025-02-23 20:00:00,OPEN_POSITION,-791.590401469535,12381.822836499097
2025-02-24 04:00:00,FUNDING_FEE,-0.22886584257120363,12381.593970656526
2025-02-24 08:00:00,FUNDING_FEE,-0.22619726521471745,12381.367773391312
2025-02-24 12:00:00,FUNDING_FEE,-0.22358084794527483,12381.144192543366
2025-02-24 16:00:00,FUNDING_FEE,-0.22211868292460235,12380.922073860442
2025-02-24 20:00:00,FUNDING_FEE,-0.2113551965756477,12380.710718663866
2025-02-25 00:00:00,FUNDING_FEE,-0.20980385463196533,12380.500914809234
2025-02-25 04:00:00,FUNDING_FEE,-0.19911944970530246,12380.301795359528
2025-02-25 04:00:00,CLOSE_POSITION,1169.42908281092,13549.730878170449
2025-02-25 04:00:00,OPEN_POSITION,-814.2033284692621,12735.527549701186
2025-02-25 08:00:00,FUNDING_FEE,-0.2506509288937331,12735.276898772292
2025-02-25 08:00:00,CLOSE_POSITION,879.2883289124084,13614.5652276847
2025-02-25 12:00:00,OPEN_POSITION,-818.0992245315736,12796.466003153126
2025-02-25 16:00:00,FUNDING_FEE,-0.25131642275172916,12796.214686730375
2025-02-26 04:00:00,FUNDING_FEE,-0.2525575065769005,12795.962129223797
2025-02-26 04:00:00,CLOSE_POSITION,890.5644509139568,13686.526580137754
2025-02-26 04:00:00,OPEN_POSITION,-822.4233822004777,12864.103197937276
2025-02-26 08:00:00,FUNDING_FEE,-0.24447606134263575,12863.858721875933
2025-02-26 12:00:00,FUNDING_FEE,-0.24090275808496808,12863.617819117848
2025-02-26 16:00:00,FUNDING_FEE,-0.22778046919871522,12863.39003864865
2025-02-26 16:00:00,CLOSE_POSITION,1005.822784899916,13869.212823548565
2025-02-26 16:00:00,OPEN_POSITION,-833.4009985670333,13035.811824981532
2025-02-27 00:00:00,FUNDING_FEE,-0.2535121187512564,13035.55831286278
2025-02-27 08:00:00,FUNDING_FEE,-0.2558775691709628,13035.30243529361
2025-02-27 08:00:00,CLOSE_POSITION,893.1907650379453,13928.493200331555
2025-02-27 08:00:00,OPEN_POSITION,-836.9631564079232,13091.530043923633
2025-02-27 12:00:00,FUNDING_FEE,-0.2474691553417652,13091.282574768291
2025-02-27 16:00:00,FUNDING_FEE,-0.244152971476391,13091.038421796815
2025-02-27 16:00:00,CLOSE_POSITION,900.087888458281,13991.126310255097
2025-02-27 16:00:00,OPEN_POSITION,-840.7267799832289,13150.399530271869
2025-02-27 20:00:00,FUNDING_FEE,-0.25353957989989284,13150.145990691968
2025-02-27 20:00:00,CLOSE_POSITION,855.1929438688171,14005.338934560785
2025-02-27 20:00:00,OPEN_POSITION,-841.5808165777576,13163.758117983027
2025-02-28 00:00:00,FUNDING_FEE,-0.2345822929107676,13163.523535690116
2025-02-28 04:00:00,FUNDING_FEE,-0.23004454998110593,13163.293491140135
2025-02-28 04:00:00,CLOSE_POSITION,1059.685621733624,14222.97911287376
2025-02-28 04:00:00,OPEN_POSITION,-854.6588148925841,13368.320297981176
2025-02-28 08:00:00,FUNDING_FEE,-0.25839510085880235,13368.061902880318
2025-02-28 20:00:00,FUNDING_FEE,-0.2720320355805395,13367.789870844737
2025-03-01 00:00:00,FUNDING_FEE,-0.27508489913312245,13367.514785945605
2025-03-01 00:00:00,CLOSE_POSITION,1042.7160732907082,14410.230859236313
2025-03-01 00:00:00,OPEN_POSITION,-865.9107723315101,13544.320086904803
2025-03-01 04:00:00,FUNDING_FEE,-0.2555375873802922,13544.064549317423
2025-03-01 08:00:00,FUNDING_FEE,-0.250391627033927,13543.814157690389
2025-03-01 12:00:00,FUNDING_FEE,-0.24913696230940646,13543.56502072808
2025-03-01 12:00:00,CLOSE_POSITION,965.8400983111038,14509.405119039184
2025-03-01 12:00:00,OPEN_POSITION,-871.8701536030645,13637.53496543612
2025-03-02 04:00:00,FUNDING_FEE,-0.26692806337263963,13637.268037372747
2025-03-02 12:00:00,FUNDING_FEE,-0.26798363772334577,13637.000053735024
2025-03-02 16:00:00,FUNDING_FEE,-0.2987600019644918,13636.70129373306
2025-03-02 20:00:00,FUNDING_FEE,-0.30262042251132254,13636.398673310548
2025-03-02 20:00:00,CLOSE_POSITION,1283.5625087159663,14919.961182026515
2025-03-02 20:00:00,OPEN_POSITION,-896.5404674279732,14023.420714598542
2025-03-03 00:00:00,FUNDING_FEE,-0.2603514021508101,14023.160363196392
2025-03-03 04:00:00,FUNDING_FEE,-0.2545536998436639,14022.905809496548
2025-03-03 08:00:00,FUNDING_FEE,-0.25128675754250795,14022.654522739005
2025-03-03 12:00:00,FUNDING_FEE,-0.24393560389947572,14022.410587135106
2025-03-03 16:00:00,FUNDING_FEE,-0.22493783296074832,14022.185649302144
2025-03-03 16:00:00,CLOSE_POSITION,1330.287664914077,15352.47331421622
2025-03-03 16:00:00,OPEN_POSITION,-922.5301214512527,14429.943192764968
2025-03-03 20:00:00,FUNDING_FEE,-0.28158102331066714,14429.661611741656
2025-03-03 20:00:00,CLOSE_POSITION,972.1055302841716,15401.767142025828
2025-03-03 20:00:00,OPEN_POSITION,-925.4921875643321,14476.274954461496
2025-03-04 04:00:00,FUNDING_FEE,-0.2683853028556775,14476.00656915864
2025-03-04 04:00:00,CLOSE_POSITION,1011.2291590151458,15487.235728173786
2025-03-04 04:00:00,OPEN_POSITION,-930.6279949059627,14556.607733267823
2025-03-04 08:00:00,FUNDING_FEE,-0.2815449833458764,14556.326188284478
2025-03-04 08:00:00,CLOSE_POSITION,955.5738211611799,15511.900009445659
2025-03-04 08:00:00,OPEN_POSITION,-932.1100715675897,14579.78993787807
2025-03-04 12:00:00,FUNDING_FEE,-0.2756807687076989,14579.514257109362
2025-03-04 12:00:00,CLOSE_POSITION,964.6699113464301,15544.184168455791
2025-03-04 12:00:00,OPEN_POSITION,-934.0500266825085,14610.134141773282
2025-03-05 00:00:00,FUNDING_FEE,-0.2913862743455468,14609.842755498936
2025-03-05 08:00:00,FUNDING_FEE,-0.2990632104988374,14609.543692288436
2025-03-05 08:00:00,CLOSE_POSITION,1123.8346887211844,15733.378381009621
2025-03-05 08:00:00,OPEN_POSITION,-945.4187069148682,14787.959674094753
2025-03-05 12:00:00,FUNDING_FEE,-0.2792414166830876,14787.68043267807
2025-03-05 12:00:00,CLOSE_POSITION,982.2004375280178,15769.880870206087
2025-03-05 12:00:00,OPEN_POSITION,-947.6121414906836,14822.268728715404
2025-03-05 16:00:00,FUNDING_FEE,-0.28797102237180006,14821.980757693033
2025-03-05 20:00:00,FUNDING_FEE,-0.29098024474712225,14821.689777448286
2025-03-06 04:00:00,FUNDING_FEE,-0.2967934857276759,14821.392983962558
2025-03-06 08:00:00,FUNDING_FEE,-0.29829095374612496,14821.094693008812
2025-03-06 08:00:00,CLOSE_POSITION,1089.0323782677885,15910.1270712766
2025-03-06 08:00:00,OPEN_POSITION,-956.0395357130109,14954.087535563589
2025-03-06 12:00:00,FUNDING_FEE,-0.2813535083850093,14953.806182055205
2025-03-06 20:00:00,FUNDING_FEE,-0.2744867874846577,14953.53169526772
2025-03-07 00:00:00,FUNDING_FEE,-0.2677372759114593,14953.263957991809
2025-03-07 00:00:00,CLOSE_POSITION,1139.719051612234,16092.983009604042
2025-03-07 00:00:00,OPEN_POSITION,-967.027349047107,15125.955660556936
2025-03-07 08:00:00,FUNDING_FEE,-0.29634889333256087,15125.659311663603
2025-03-07 12:00:00,FUNDING_FEE,-0.29800150428054345,15125.361310159322
2025-03-07 12:00:00,CLOSE_POSITION,1047.3670741315461,16172.728384290867
2025-03-07 12:00:00,OPEN_POSITION,-971.8192486120382,15200.909135678829
2025-03-07 16:00:00,FUNDING_FEE,-0.2869617806499738,15200.622173898179
2025-03-08 08:00:00,FUNDING_FEE,-0.2821410198880914,15200.34003287829
2025-03-08 08:00:00,CLOSE_POSITION,1058.6339082494544,16258.973941127744
2025-03-08 08:00:00,OPEN_POSITION,-977.0017441223661,15281.972197005378
2025-03-08 12:00:00,FUNDING_FEE,-0.2980639494217536,15281.674133055956
2025-03-08 16:00:00,FUNDING_FEE,-0.30398583121873235,15281.370147224738
2025-03-08 16:00:00,CLOSE_POSITION,1087.261510095901,16368.631657320639
2025-03-08 16:00:00,OPEN_POSITION,-983.5910762883973,15385.04058103224
2025-03-08 20:00:00,FUNDING_FEE,-0.29186752801833843,15384.748713504223
2025-03-09 04:00:00,FUNDING_FEE,-0.28938057776280274,15384.45933292646
2025-03-09 08:00:00,FUNDING_FEE,-0.28428743083564284,15384.175045495625
2025-03-09 12:00:00,FUNDING_FEE,-0.27769310402594594,15383.8973523916
2025-03-09 16:00:00,FUNDING_FEE,-0.2702044290955849,15383.627147962503
2025-03-09 20:00:00,FUNDING_FEE,-0.26753595929555885,15383.359612003207
2025-03-09 20:00:00,CLOSE_POSITION,1251.7743250048875,16635.133937008093
2025-03-09 20:00:00,OPEN_POSITION,-999.6051982748162,15635.528738733277
2025-03-10 00:00:00,FUNDING_FEE,-0.3050111783467243,15635.22372755493
2025-03-10 04:00:00,FUNDING_FEE,-0.30758850367400914,15634.916139051256
2025-03-10 08:00:00,FUNDING_FEE,-0.31543763080710396,15634.60070142045
2025-03-10 08:00:00,CLOSE_POSITION,1156.5830474760335,16791.183748896485
2025-03-10 08:00:00,OPEN_POSITION,-1008.9822314711898,15782.201517425296
2025-03-10 12:00:00,FUNDING_FEE,-0.28659164920543695,15781.914925776091
2025-03-10 20:00:00,FUNDING_FEE,-0.2649259519680461,15781.649999824123
2025-03-10 20:00:00,CLOSE_POSITION,1379.2999502948562,17160.94995011898
2025-03-11 00:00:00,OPEN_POSITION,-1031.2014825026495,16129.74846761633
2025-03-11 04:00:00,FUNDING_FEE,-0.31794368632759856,16129.430523930001
2025-03-11 12:00:00,FUNDING_FEE,-0.31969286025650967,16129.110831069744
2025-03-11 16:00:00,FUNDING_FEE,-0.32588764242308305,16128.784943427321
2025-03-11 16:00:00,CLOSE_POSITION,1197.9329920044372,17326.71793543176
2025-03-11 16:00:00,OPEN_POSITION,-1041.1624807400945,16285.555454691665
2025-03-11 20:00:00,FUNDING_FEE,-0.30739615363883416,16285.248058538025
2025-03-12 00:00:00,FUNDING_FEE,-0.2986568493816532,16284.949401688644
2025-03-12 00:00:00,CLOSE_POSITION,1170.3505264401822,17455.299928128825
2025-03-12 00:00:00,OPEN_POSITION,-1048.888972681261,16406.410955447565
2025-03-12 08:00:00,FUNDING_FEE,-0.3222489738502245,16406.088706473714
2025-03-12 08:00:00,CLOSE_POSITION,1126.2425022575346,17532.331208731248
2025-03-12 08:00:00,OPEN_POSITION,-1053.5177823326605,16478.81342639859
2025-03-12 16:00:00,FUNDING_FEE,-0.30921705098621893,16478.504209347604
2025-03-12 16:00:00,CLOSE_POSITION,1114.0428949783789,17592.547104325982
2025-03-12 16:00:00,OPEN_POSITION,-1057.1361554989483,16535.410948827033
2025-03-12 20:00:00,FUNDING_FEE,-0.3217350250675661,16535.089213801966
2025-03-12 20:00:00,CLOSE_POSITION,1104.635923031205,17639.72513683317
2025-03-12 20:00:00,OPEN_POSITION,-1059.9710834723053,16579.754053360866
2025-03-13 00:00:00,FUNDING_FEE,-0.3139823720382657,16579.44007098883
2025-03-13 04:00:00,FUNDING_FEE,-0.31151682080875237,16579.12855416802
2025-03-13 04:00:00,CLOSE_POSITION,1116.8082406483943,17695.936794816414
2025-03-13 04:00:00,OPEN_POSITION,-1063.3488420005183,16632.587952815895
