timestamp,available_capital,margin_used,unrealized_pnl,total_equity,position_size,price
2025-01-28 16:00:00,9399.1,600.0,0.0,9999.1,-0.5720551079754016,3146.55
2025-01-28 20:00:00,9435.216604656485,602.3055359336417,40.38137007198368,10077.90351066211,0.5874317636773317,3075.96
2025-01-29 00:00:00,9435.032791383313,602.3055359336417,31.216123921813335,10068.554451238768,0.5874317636773317,3129.1
2025-01-29 04:00:00,9477.143224024596,604.9819593806596,46.806562929809694,10128.931746335065,-0.5751435138805374,3155.64
2025-01-29 08:00:00,9476.962995327656,604.9819593806596,12.658908740510492,10094.603863448827,-0.5751435138805374,3133.63
2025-01-29 12:00:00,9505.361124978068,606.7832744610484,32.17927960161597,10144.323679040732,0.587268347280904,3099.69
2025-01-29 20:00:00,9505.178334768634,606.7832744610484,7.5522709460325,10119.513880175715,0.587268347280904,3112.55
2025-01-30 04:00:00,9504.991023180195,606.7832744610484,52.76606100318917,10164.540358644432,0.587268347280904,3189.54
2025-01-30 08:00:00,9504.801854649242,606.7832744610484,71.3354861442113,10182.920615254501,0.587268347280904,3221.16
2025-01-30 16:00:00,9596.943220810086,612.6294998974425,100.05878100972049,10309.63150171725,-0.5620333814543198,3270.07
2025-01-30 20:00:00,9596.760792642934,612.6294998974425,13.606828165009103,10222.997120705386,-0.5620333814543198,3245.86
2025-01-31 04:00:00,9610.771178775143,613.5122200279905,16.905964114146155,10241.189362917281,0.5680686236945087,3239.99
2025-01-31 08:00:00,9610.581772198493,613.5122200279905,53.52910641073357,10277.623098637217,0.5680686236945087,3334.22
2025-01-31 12:00:00,9708.05963754347,619.7227162734818,105.78573910439155,10433.568092921343,-0.5426311139190083,3426.21
2025-01-31 16:00:00,9707.878545261823,619.7227162734818,48.24533233853895,10375.846593873845,-0.5426311139190083,3337.3
2025-02-01 04:00:00,9707.7006170622,619.7227162734818,79.88615259115655,10407.309485926839,-0.5426311139190083,3278.99
2025-02-01 12:00:00,9707.524294508044,619.7227162734818,95.94260725201983,10423.189618033546,-0.5426311139190083,3249.4
2025-02-01 16:00:00,9707.350914099787,619.7227162734818,125.3640662487086,10452.437696621977,-0.5426311139190083,3195.18
2025-02-01 20:00:00,9707.181818306804,619.7227162734818,168.2102190037535,10495.11475358404,-0.5426311139190083,3116.22
2025-02-02 00:00:00,9883.790230167197,630.9406366673743,189.7743794708948,10704.505246305465,0.6152557175740206,3076.48
2025-02-02 04:00:00,9895.356989615419,631.6790111573716,14.39698379123214,10541.432984564022,-0.6113259330916406,3099.88
2025-02-02 08:00:00,9914.319634068508,632.8895086169001,22.246150705205004,10569.455293390612,0.6197730450730051,3063.49
2025-02-02 12:00:00,9921.665678795558,633.3584499874813,9.910170990717498,10564.934299773757,-0.6170117519719056,3079.48
2025-02-02 16:00:00,9921.483181527607,633.3584499874813,75.10267045002023,10629.944301965108,-0.6170117519719056,2957.76
2025-02-02 20:00:00,9921.306219472082,633.3584499874813,130.4547947194199,10685.119464178984,-0.6170117519719056,2868.05
2025-02-03 00:00:00,10240.92741841638,653.7388102105339,341.91706235523156,11236.583290982146,0.7766178798935591,2525.33
2025-02-03 04:00:00,10307.430160459799,657.9840725469331,72.95548363720098,11038.369716643932,-0.7536268569642685,2619.27
2025-02-03 08:00:00,10333.62654361942,659.6563422212396,30.024493981456565,11023.307379822118,0.7672117586690543,2579.43
2025-02-03 12:00:00,10333.419492346049,659.6563422212396,91.5437070443917,11084.61954161168,0.7672117586690543,2698.75
2025-02-03 16:00:00,10333.2075685108,659.6563422212396,140.2693258374635,11133.133236569503,0.7672117586690543,2762.26
2025-02-03 20:00:00,10546.856586865708,673.2680737644482,229.59579089930136,11449.720451529456,-0.7016400589481134,2878.69
2025-02-04 00:00:00,10546.659466704266,673.2680737644482,48.6026068833358,11268.53014735205,-0.7016400589481134,2809.42
2025-02-04 04:00:00,10660.938650839154,680.5506048987129,123.7201915943208,11465.209447332189,0.7555069697213319,2702.36
2025-02-04 08:00:00,10660.730361345137,680.5506048987129,41.243125477087275,11382.524091720938,0.7555069697213319,2756.95
2025-02-04 16:00:00,10705.818800419745,683.4155696026053,50.23365841677119,11439.468028439122,-0.740468681513197,2768.85
2025-02-05 00:00:00,10738.448984286591,685.498546730214,36.9493872075086,11460.896918224315,0.7563565494733784,2718.95
2025-02-05 04:00:00,10738.240368292185,685.498546730214,29.664303870346092,11453.403218892745,0.7563565494733784,2758.17
2025-02-05 08:00:00,10792.70225654173,688.9618531481779,60.2286720345652,11541.892781724473,-0.7385479634116351,2798.58
2025-02-05 20:00:00,10798.608597155122,689.3388897121079,8.55238541630668,11496.499872283537,0.7420224862347771,2787.0
2025-02-06 00:00:00,10798.40044723335,689.3388897121079,13.482548574885953,11501.221885520345,0.7420224862347771,2805.17
2025-02-06 04:00:00,10826.532290436855,691.1214237812251,32.211196127451565,11549.864910345532,-0.732531425250644,2830.41
2025-02-06 08:00:00,10826.327033666437,691.1214237812251,20.79656716286569,11538.245024610529,-0.732531425250644,2802.02
2025-02-06 12:00:00,10826.128938855763,691.1214237812251,92.41616460962113,11609.66652724661,-0.732531425250644,2704.25
2025-02-06 20:00:00,10924.014125544776,697.3442643792348,106.33426168938337,11727.692651613395,0.7790830623359851,2685.25
2025-02-07 04:00:00,10923.802867044344,697.3442643792348,20.552211184423374,11641.699342608003,0.7790830623359851,2711.63
2025-02-07 08:00:00,10977.337444970917,700.7482064221629,59.28043021314522,11737.366081606224,-0.761313209987357,2761.34
2025-02-07 12:00:00,10977.130342654465,700.7482064221629,31.221454741581674,11709.10000381821,-0.761313209987357,2720.33
2025-02-07 16:00:00,10976.927999306889,700.7482064221629,78.81114349789118,11756.487349226942,-0.761313209987357,2657.82
2025-02-07 20:00:00,11075.505300268502,707.0148397358364,107.1015423810216,11889.621682385361,0.8093550934526071,2620.66
2025-02-08 04:00:00,11079.14357903621,707.2470925324474,6.207753566781555,11792.598425135438,-0.8072583266170315,2628.33
2025-02-08 12:00:00,11095.375824245004,708.2832925010908,19.59215958699534,11823.25127633309,0.8159757753290142,2604.06
2025-02-08 20:00:00,11095.161141834491,708.2832925010908,21.97422762961022,11825.418661965194,0.8159757753290142,2630.99
2025-02-09 00:00:00,11149.007110653998,711.7068938932875,59.647829176550864,11920.361833723837,-0.7975319673384716,2677.16
2025-02-09 12:00:00,11148.795612354048,711.7068938932875,20.13768217529641,11880.640188422632,-0.7975319673384716,2651.91
2025-02-10 04:00:00,11177.473206656547,713.5240527278067,32.82641577565138,11923.823675160005,0.8120531707827847,2636.0
2025-02-10 12:00:00,11177.257418955422,713.5240527278067,17.3048530693811,11908.08632475261,0.8120531707827847,2657.31
2025-02-10 20:00:00,11177.041413624047,713.5240527278067,19.48115556707883,11910.046621918933,0.8120531707827847,2659.99
2025-02-11 00:00:00,11176.823969334453,713.5240527278067,33.87073775334998,11924.21875981561,0.8120531707827847,2677.71
2025-02-11 08:00:00,11229.05266282606,716.8166736916977,57.91563214022834,12003.784968657985,-0.794309509431871,2707.32
2025-02-11 12:00:00,11228.841284356648,716.8166736916977,36.665326955375406,11982.32328500372,-0.794309509431871,2661.16
2025-02-11 20:00:00,11228.634682070317,716.8166736916977,84.42715775751354,12029.878513519527,-0.794309509431871,2601.03
2025-02-12 00:00:00,11317.058339840647,722.4345952170302,96.35768658918022,12135.850621646858,0.838087936880016,2586.01
2025-02-12 08:00:00,11346.252638324138,724.2982395117068,33.4648513196189,12104.015729155464,-0.8274731024071839,2625.94
2025-02-12 12:00:00,11359.531507333653,725.145908055047,16.508088393023545,12101.185503781724,0.8347836039912436,2605.99
2025-02-12 16:00:00,11359.308021571544,725.145908055047,59.41989693209696,12143.873826558687,0.8347836039912436,2677.17
2025-02-13 00:00:00,11464.932190225303,731.874255421815,114.82448472899571,12311.630930376114,-0.8002882284440703,2743.54
2025-02-13 04:00:00,11464.717702576334,731.874255421815,50.74627656563838,12247.338234563787,-0.8002882284440703,2680.13
2025-02-13 16:00:00,11540.57810174437,736.7031802030643,83.06191523021003,12360.343197177644,0.8372419890554761,2639.75
2025-02-13 20:00:00,11540.354179699912,736.7031802030643,29.110903959458888,12306.168263862437,0.8372419890554761,2674.52
2025-02-14 00:00:00,11596.477252642102,740.2715527641221,62.1652176873691,12398.914023093592,-0.8182810089507614,2714.0
2025-02-14 04:00:00,11596.256480425887,740.2715527641221,13.092496143212182,12349.620529333222,-0.8182810089507614,2698.0
2025-02-14 08:00:00,12359.758703721718,0.0,24.548430268522843,12384.307133990242,0.0,2684.0
2025-02-15 00:00:00,11617.06080321508,741.5855222233031,0.0,12358.646325438382,-0.8169610741257227,2723.21
2025-02-15 08:00:00,11616.839659204963,741.5855222233031,13.31646550824943,12371.741646936514,-0.8169610741257227,2706.91
2025-02-16 04:00:00,11636.696057748806,742.8389563521278,23.544818156303464,12403.079832257237,0.8270951380670145,2694.39
